roll_id,batch,kind,gsm,width,length,diameter,bin_location,goods_receive_date,weight
L5B30182B5,LOCAL,MA,125,220,6550,125,F26,02/12/2025,1801.3
L5C12025A5,OLD,MA,112,230,4651,104.68,Z-LK1,24/04/2019,1197.995
L6318122A4,LOCAL,WA,200,135,5000,129,Q08,19/05/2016,1350
L6318144A5,LOCAL,WA,200,155,5000,129,Z34,19/05/2016,1550
L6319065B5,LOCAL,WA,200,135,5100,194.1,P01,08/04/2016,1377
L6319071C5,LOCAL,WA,200,135,5100,194.1,P01,08/04/2016,1377
L6320023C5,LOCAL,WA,200,140,5000,135.18,Q08,19/05/2016,1400
L6320164B4,LOCAL,WE,140,190,7000,121.72,Q09,30/11/2020,1862
L6410107A5,LOCAL,WA,200,250,5100,125.27,P15,13/04/2016,2550
L6410108A5,LOCAL,WA,200,250,4950,123.43,P15,13/04/2016,2475
L6410111A5,LOCAL,WA,200,250,5100,125.27,P15,13/04/2016,2550
L6411112B5,OLD,WA,200,140,1167,48.15,G06,22/01/2024,326.635
L6411113C5,OLD,WA,200,140,2643,67.63,B21,16/01/2023,739.993
L6413112C5,LOCAL,WE,140,130,7100,117.19,Q12,22/01/2021,1292.2
L6517184C5,LOCAL,WA,200,145,5100,138.94,P07,19/05/2016,1479
L6517196C5,LOCAL,WA,200,145,4650,132.67,Q10,25/05/2016,1348.5
L6518012B4,LOCAL,WA,200,250,5000,142.22,Z26,20/05/2016,2500
L6518014B4,LOCAL,WA,200,250,5000,142.22,Z23,20/05/2016,2500
L6518016B4,LOCAL,WA,200,250,5000,142.22,Z26,20/05/2016,2500
L6518041B5,LOCAL,WA,200,250,5000,142.22,P15,20/05/2016,2500
L6520105A5,LOCAL,WE,140,250,6650,132.08,Z33,18/06/2016,2327.5
L6520131A5,LOCAL,WE,140,250,7100,136.45,Z33,30/05/2016,2485
L6520132A5,LOCAL,WE,140,250,6800,136.97,Z34,30/05/2016,2380
L6520184C4,LOCAL,WE,140,140,7100,121.58,Q12,25/05/2016,1391.6
L6520216C4,LOCAL,WE,140,140,5950,111.38,Q12,25/05/2016,1166.2
L6520222A5,LOCAL,WE,140,140,7100,121.58,Q12,25/05/2016,1391.6
L6520223A5,LOCAL,WE,140,140,7100,121.58,Q12,25/05/2016,1391.6
L6520224A5,LOCAL,WE,140,140,7100,125.76,Q08,25/05/2016,1391.6
L6521014A4,LOCAL,WE,140,130,7000,116.37,Q11,25/05/2016,1274
L6521015A4,LOCAL,WE,140,130,7000,116.37,Q11,25/05/2016,1274
L6521016A4,LOCAL,WE,140,130,7000,116.37,Q12,22/01/2021,1274
L6521016C4,LOCAL,WE,140,130,7000,116.37,Q11,25/05/2016,1274
L6521017A4,OLD,WE,140,130,2217,56.54,B15,28/12/2023,403.451
L6521017C4,LOCAL,WE,140,130,6900,115.54,Q12,21/06/2018,1255.8
L6521021A4,LOCAL,WE,140,130,6600,116.91,Q07,24/05/2016,1201.2
L6521021C4,LOCAL,WE,140,130,7000,120.37,Q07,20/10/2020,1274
L6521038C5,LOCAL,WE,140,145,6950,122.41,Q12,25/05/2016,1410.85
L6521051A5,LOCAL,WE,140,245,7100,138.53,Z32,26/05/2016,2435.3
L6521053A5,LOCAL,WE,140,245,7100,135.09,Z33,26/05/2016,2435.3
L6521061A5,LOCAL,WE,140,245,7100,258.12,Z25,26/05/2016,2435.3
L6521074A5,LOCAL,WE,140,245,7100,258.12,Z25,25/05/2016,2435.3
L6521082A5,LOCAL,WE,140,245,7100,138.53,Z32,25/05/2016,2435.3
L6521085A5,LOCAL,WE,140,245,7100,180.31,J05,25/05/2016,2435.3
L6911084A4,LOCAL,WE,140,195,7100,123.86,Z33,17/09/2016,1938.3
L7126191B5,LOCAL,WA,200,245,4800,125,Q06,10/04/2017,2352
L7126194B5,LOCAL,WA,200,245,4600,123,P15,10/04/2017,2254
L7611188B5,LOCAL,WA,200,205,4500,120,Q08,13/06/2017,1845
L7612022A5,LOCAL,WA,200,240,4900,126,Z32,04/04/2018,2352
L7627204B5,LOCAL,WE,140,195,7100,125,Z33,05/08/2017,1938.3
L7628163B5,LOCAL,WE,140,170,7100,125,Z24,05/08/2017,1689.8
L7727231A5,LOCAL,WE,140,230,7100,124,Z23,02/08/2017,2286.2
L7801023C5,LOCAL,WE,140,155,7100,124,Z27,07/08/2017,1540.7
L7818073B5,LOCAL,WA,200,205,5000,125,Z24,21/08/2017,2050
L7818104A5,LOCAL,WA,200,240,4850,124,Z33,28/08/2017,2328
L7A23072B5,LOCAL,WE,140,160,7100,125,P14,06/11/2017,1590.4
L8215102A5,OLD,WE,140,245,5386,109,A08,03/10/2023,1847.52
L8215114A5,LOCAL,WE,140,245,7100,125,H10,28/03/2018,2435.3
L8310042A5,LOCAL,WA,200,235,4800,124,Z31,18/12/2019,2256
L8310235B4,LOCAL,WE,140,250,7000,125,H10,28/03/2018,2450
L8310236B4,LOCAL,WE,140,250,7000,125,H10,28/03/2018,2450
L8310237B4,OLD,WE,140,250,2160,70,A09,17/06/2023,756.093
L8320127B4,LOCAL,WE,140,180,7100,125,Z23,29/03/2018,1789.2
L8406014B5,LOCAL,WE,140,160,6700,121,P14,25/05/2018,1500.8
L8427154B5,LOCAL,WA,200,200,5000,125,Z23,11/02/2021,2000
L8428031A5,LOCAL,WA,200,235,5000,125,Z30,06/10/2018,2350
L8627156B4,LOCAL,WE,140,150,7100,125,Q12,03/09/2018,1491
L8628036C5,LOCAL,WE,140,160,7100,124,P14,15/08/2018,1590.4
L8707165B5,LOCAL,WE,140,165,7100,125,R09,11/07/2018,1640.1
L8714093A5,LOCAL,WA,200,210,5000,125,Z31,30/08/2018,2100
L8714165C5,LOCAL,WA,200,135,5000,125,Q12,12/09/2018,1350
L8714168C5,LOCAL,WA,200,135,5000,125,P01,13/09/2018,1350
L8720014A5,OLD,WE,140,240,1542,59,A07,19/09/2022,517.993
L8824154A5,LOCAL,WE,140,145,8428,135.36,O07,28/02/2024,1710.85
L8824155A5,LOCAL,WE,140,145,7100,125,Q13,20/09/2018,1441.3
L8824156A5,LOCAL,WE,140,145,7100,125,Q13,20/09/2018,1441.3
L8903221C5,LOCAL,WA,200,145,4900,125,Q14,07/09/2018,1421
L8904052A5,LOCAL,WA,200,145,5000,126,Z29,07/09/2018,1450
L8904055A5,LOCAL,WA,200,145,5000,126,Q08,07/09/2018,1450
L8904057A5,LOCAL,WA,200,145,5000,126,Q08,07/09/2018,1450
L8906012B5,LOCAL,WE,140,200,7100,125,C15,12/09/2018,1988
L8910094A5,LOCAL,WE,140,145,6800,125,S03,20/09/2018,1380.4
L8A04075A5,LOCAL,WA,200,140,4800,125,Q11,08/10/2018,1344
L8A04078A5,LOCAL,WA,200,140,4800,125,Q11,08/10/2018,1344
L8A04085A5,LOCAL,WA,200,140,4800,125,S03,08/10/2018,1344
L8A05252BX1,LOCAL,WE,140,160,6800,121,P01,09/11/2018,1523.2
L8A07052AX1,LOCAL,WE,140,160,7000,120,Q14,09/11/2018,1568
L8A07192BX1,LOCAL,WE,140,160,6900,120,P14,09/11/2018,1545.6
L8B09164A5,LOCAL,WE,140,180,7100,125,Z33,14/11/2018,1789.2
L8B09172A5,LOCAL,WE,140,180,7100,124,Z33,14/11/2018,1789.2
L9115252C5,OLD,WA,200,130,2681,92,P04,13/05/2024,697.065
L9115253C5,LOCAL,WA,200,130,5000,125,Q11,02/08/2019,1300
L9208085A5,LOCAL,WA,200,130,5100,126,Q11,02/08/2019,1326
L9301071B5,OLD,WE,140,165,2634,76,O11,16/07/2024,608.538
L9301081C5,LOCAL,WE,140,135,7100,124,Z23,15/03/2019,1341.9
L9301083A5,OLD,WE,140,135,3468,87,B14,07/02/2023,655.53
L9422094A4,LOCAL,MA,150,240,5550,122,Z25,28/04/2019,1998
L9430025B4,LOCAL,WE,140,155,7100,125,Z34,27/05/2019,1540.7
L9430045C5,LOCAL,WE,140,155,7100,125,Z27,27/05/2019,1540.7
L9430047C5,LOCAL,WE,140,155,6600,125,Z24,27/05/2019,1432.2
L9511182C,LOCAL,LD,150,140,4100,153.49,Z26,09/02/2021,861
L9512011B,OLD,LD,150,130,1431,47.14,B15,06/04/2023,279.073
L9615154A5,LOCAL,WA,200,230,5000,125,Z23,19/07/2019,2300
L9615202A5,LOCAL,WA,200,245,5000,126,P15,09/09/2019,2450
L9615225B4,LOCAL,WA,200,245,5000,126,H10,19/06/2019,2450
L9615231A5,OLD,WA,200,245,3802,110,A08,22/07/2023,1863.115
L9615232A5,LOCAL,WA,200,245,5000,126,H10,19/06/2019,2450
L9615233A5,OLD,WA,200,245,1031,58,A08,09/03/2024,505.321
L9616024B5,LOCAL,WA,200,215,5000,125,Z29,02/08/2019,2150
L9616101C5,LOCAL,WA,200,135,5000,125,Q12,03/09/2019,1350
L9616103C5,LOCAL,WA,200,135,5000,125,Q05,03/09/2019,1350
L9616144A5,OLD,WA,200,145,3517,105,B03LK,21/07/2021,1020.016
L9616151A5,LOCAL,WA,200,145,5000,125,Q12,11/09/2019,1450
L9616174A5,OLD,WA,200,140,1203,62,B21,11/08/2023,336.748
L9616183A5,LOCAL,WA,200,140,5000,125,Q04,27/02/2020,1400
L9710073B5,LOCAL,L4,125,215,7100,123,Z24,26/11/2021,1908.149
L9716111A5,LOCAL,WA,200,235,5000,125,Z28,02/11/2019,2350
L9716123A4,LOCAL,WA,200,235,5000,125,Z28,24/08/2019,2350
L9716124A4,LOCAL,WA,200,235,5000,125,Z28,24/08/2019,2350
L9717047A4,LOCAL,WA,200,205,5000,125,Q04,19/07/2019,2050
L9717146A4,LOCAL,WA,200,145,5000,125,Q08,11/09/2019,1450
L9730041B5,LOCAL,WA,200,205,4900,124,Q08,03/08/2019,2009
L9730055A4,LOCAL,WA,200,205,5000,125,Q04,03/08/2019,2050
L9730128C5,OLD,WA,200,165,1986,80,B08,03/12/2023,655.382
L9730255B5,LOCAL,WA,200,175,5000,125,Z30,05/08/2019,1750
L9803017A,LOCAL,LD,200,145,4559,190.19,Z25,31/12/2014,1322
L9803091C,LOCAL,LD,200,150,3600,171.9,Z27,21/12/2010,1080
L9803094C,LOCAL,LD,200,150,3600,93.25,Z28,21/12/2010,1080
L9803112C,LOCAL,LD,200,150,3900,178.92,Z23,21/12/2010,1170
L9823084A4,LOCAL,WE,140,240,7100,123,Z34,28/08/2019,2385.6
L9823253B5,LOCAL,WE,140,165,7100,124,P14,11/09/2019,1640.1
L9825031B4,LOCAL,WE,140,140,7100,125,S08,11/09/2019,1391.6
L9825032B4,LOCAL,WE,140,140,7100,125,S08,11/09/2019,1391.6
L9825036A5,LOCAL,WE,140,140,7100,125,S11,11/09/2019,1391.6
L9829063B5,LOCAL,WA,200,195,5000,125,Z32,07/09/2019,1950
L9829136C4,OLD,WA,200,150,1825,76,Q04,23/06/2022,547.622
L9918043BX1,LOCAL,WA,200,140,4950,124,Q06,28/02/2020,1386
L9918064A5,LOCAL,WA,200,230,4600,119,Z32,30/10/2019,2116
L9918174CX1,LOCAL,WA,200,140,4900,124,Q04,28/02/2020,1372
L9918233B5,OLD,WA,200,190,2500,88.71,G06,07/03/2024,950
L9922113B4,LOCAL,WE,140,190,7100,125,Z28,10/10/2019,1888.6
L9923025A5,LOCAL,WE,140,240,7100,124,P15,07/10/2019,2385.6
L9B02124C5,LOCAL,WE,140,140,7100,125,S11,25/11/2019,1391.6
L9B04121B5,LOCAL,WE,140,130,7100,125,Q11,12/11/2019,1292.2
L9B04122B5,LOCAL,WE,140,130,7100,125,Q11,12/11/2019,1292.2
L9B04123B5,LOCAL,WE,140,130,7100,125,S11,12/11/2019,1292.2
L9B06035C5,LOCAL,WE,140,130,6800,122,S11,12/11/2019,1237.6
L9B21101B5,OLD,WA,200,205,4381,118,Z24,14/10/2022,1796.143
L9B21102B5,OLD,WA,200,205,4306,117,A01,14/10/2022,1765.582
P1X9065431,OLD,W2,160,210,2649,90.28,Z-KP,30/08/2019,890
P1Y9066329,LOCAL,W2,160,230,4380,108.3,Z38,28/07/2020,1612
P1Y9084035,LOCAL,W2,160,215,4311,102.01,Z39,08/10/2020,1483
P1Y9084620,LOCAL,W2,160,215,4483,111.21,Z39,08/10/2020,1542
P1Y9087849,OLD,W2,160,210,3536,93.39,A01,10/11/2020,1188
P1Y9087993,LOCAL,W2,160,210,4256,107.13,Z39,22/10/2020,1430
P1Y9089926,OLD,W2,160,210,3905,98.12,A01,30/11/2020,1312
P1Z9100724,OLD,W2,160,215,3820,96.01,Z44,10/02/2022,1314
P1Z9100761,LOCAL,W2,160,215,4203,115.8,Z38,29/12/2021,1446
P209001364,LOCAL,MA,200,200,3980,123.94,Q02,20/01/2016,1592
P209001655,LOCAL,MA,200,200,4065,135.87,Q05,24/01/2016,1626
P209002211,LOCAL,MA,200,185,3619,112.01,Q01,24/01/2016,1339
P209002266,LOCAL,MA,200,185,4643,128.58,Q01,28/02/2024,1718
P209002322,LOCAL,MA,200,185,3730,113.7,Q01,24/01/2016,1380
P209002360,OLD,MA,200,185,2962,87.72,X21,19/08/2024,1096
P209002981,LOCAL,MA,200,180,3725,103.81,Q13,28/01/2016,1341
P2T9023204,LOCAL,MA,200,200,4018,125.43,Q09,22/06/2018,1607
P2T9023278,LOCAL,MA,200,200,4568,142.61,X13,28/02/2024,1827
P2T9023699,LOCAL,MA,200,185,3830,115,Q01,24/01/2016,1417
P2T9023806,LOCAL,MA,200,200,4705,118.8,X13,28/02/2024,1882
P2T9023810,LOCAL,MA,200,220,3784,115,Z31,06/01/2016,1665
P2U1067505,LOCAL,MA,200,170,3947,115,Q03,25/05/2016,1342
P2U1067509,LOCAL,MA,200,170,3612,114,Q03,25/05/2016,1228
P2U1067510,LOCAL,MA,200,170,3588,115,Q03,25/05/2016,1220
P2U1067515,LOCAL,MA,200,170,4153,115,Z33,25/05/2016,1412
P2U1067517,LOCAL,MA,200,170,3841,115,Q03,25/05/2016,1306
P2U1067518,LOCAL,MA,200,170,3859,115,Q03,25/05/2016,1312
P2U1067977,LOCAL,MA,200,170,3697,114.5,Q03,25/05/2016,1257
P2U1067980,LOCAL,MA,200,170,3794,115,Q03,25/05/2016,1290
P2U1067983,LOCAL,MA,200,170,3500,112.5,Q10,22/11/2021,1190
P2U1067988,LOCAL,MA,200,170,3800,113,Q03,25/05/2016,1292
P2U1067989,LOCAL,MA,200,170,3706,115,Q03,28/05/2016,1260
P2U90007956,OLD,MA,200,175,2289,79.44,B06,27/12/2023,801
P2U9004237,LOCAL,MA,200,195,3813,114,Q02,19/11/2021,1487
P2U9004353,LOCAL,MA,200,180,3825,115,Q04,05/02/2016,1377
P2U9004377,LOCAL,MA,200,185,3646,115,Q08,03/02/2016,1349
P2U9007157,LOCAL,MA,200,185,3700,115,Q01,10/03/2016,1369
P2U9007159,LOCAL,MA,200,185,3684,115,Q01,10/03/2016,1363
P2U9007334,LOCAL,MA,200,175,3351,109.28,Q02,12/03/2016,1173
P2U9008142,OLD,MA,200,175,2345,94,B06,04/01/2024,820.644
P2U9010119,LOCAL,MA,200,170,3650,115,Q03,29/03/2016,1241
P2U9010122,LOCAL,MA,200,170,3635,115,Q04,29/03/2016,1236
P2U9010123,LOCAL,MA,200,170,3488,115,Q03,06/04/2016,1186
P2U9010126,LOCAL,MA,200,170,3356,115,Q03,06/04/2016,1141
P2U9010127,LOCAL,MA,200,170,3141,112,Q03,06/04/2016,1068
P2U9010128,LOCAL,MA,200,170,3335,115,Q03,06/04/2016,1134
P2U9010130,LOCAL,MA,200,170,3418,115,Q03,12/04/2016,1162
P2U9010131,LOCAL,MA,200,170,3374,114.5,Q03,12/04/2016,1147
P2U9010132,LOCAL,MA,200,170,3318,113,Q03,06/04/2016,1128
P2U9010133,LOCAL,MA,200,170,3382,114.5,Q03,12/04/2016,1150
P2U9010220,LOCAL,MA,200,185,3627,114,Q01,06/04/2016,1342
P2U9010221,LOCAL,MA,200,185,3708,115,Q01,06/04/2016,1372
P2U9014660,LOCAL,MA,200,170,4094,114,Q03,28/06/2016,1392
P2U9014709,LOCAL,MA,200,170,3397,115,Q04,28/06/2016,1155
P2U9014711,LOCAL,MA,200,170,3500,115,Q03,28/06/2016,1190
P2V9014242,LOCAL,MA,200,200,3558,111,Q09,26/04/2017,1423
P2V9014429,OLD,MA,200,200,3193,104.13,B01,26/02/2021,1277
P2V9033891X,LOCAL,MA,200,205,3744,115.81,Q02,05/09/2017,1535
P2W9007016,LOCAL,MA,200,205,3898,134.7,Q05,06/02/2018,1598
P2W9059726,LOCAL,MA,200,215,3684,208.18,Z25,18/12/2018,1584
P2W9059762,LOCAL,MA,200,205,3346,135.4,Q14,17/12/2018,1372
P2X9000293,LOCAL,MA,200,205,3649,202.31,P01,08/01/2019,1496
P2X9008848,OLD,MA,200,205,3660,112.79,A01,26/07/2019,1500.7
P2X9035355,LOCAL,MA,200,215,4402,159,X21,28/02/2024,1893
P2X9035357,OLD,MA,200,215,3393,111.23,A02,24/12/2021,1459
P2X9035370,OLD,MA,200,215,3460,95.31,Q06,25/09/2019,1488
P2X9035601,LOCAL,MA,200,225,3998,132.66,Q08,17/12/2020,1799
P2X9035611,OLD,MA,200,225,2567,99.08,A04,20/11/2019,1155
P2Y9001183,LOCAL,MA,200,225,3600,113.55,Q04,18/01/2020,1620
P2Y9001185,LOCAL,MA,200,225,3778,115.96,P01,17/01/2020,1700
P2Y9001201,LOCAL,MA,200,225,3809,128.43,Q02,18/01/2020,1714
P2Y9001204,LOCAL,MA,200,225,3731,127.12,Q02,18/01/2020,1679
P2Y9001252,OLD,MA,200,225,3333,143.53,Q04,25/10/2022,1500
P2Y9001259,LOCAL,MA,200,225,3667,100.96,P12,17/01/2020,1650
P2Y9001260,LOCAL,MA,200,225,3822,109.08,P01,17/01/2020,1720
P2Y9001264,OLD,MA,200,225,2902,105.29,A04,07/10/2023,1306
P3A1025795,LOCAL,MA,112,220,7407,154.33,F07,26/02/2022,1825
P3A1025833,OLD,MA,112,145,5382,91.98,F22,25/11/2025,874
P3A1066670,LOCAL,MV,125,250,6400,167.7,A34,18/05/2022,2000
P3A1106713,LOCAL,MA,150,145,5439,124.27,X29SB,29/07/2022,1183
P3A1106760,LOCAL,MA,150,150,5516,101.01,C20,05/08/2022,1241
P3A1125951,LOCAL,MV,125,220,6578,122.36,Z34,06/09/2022,1809
P3A1151777,LOCAL,MV,125,250,6582,170.07,X17,25/10/2022,2057
P3A1175910,LOCAL,MV,125,240,6613,125,H17,11/02/2023,1984
P3B1047008,LOCAL,MV,110,130,7434,125,F25,12/04/2023,1063
P3B1062437,LOCAL,MV,125,235,6529,125,F03,12/05/2023,1918
P3B1071623,LOCAL,MV,110,235,7412,141.66,F04,27/05/2023,1916
P3B1077783,LOCAL,MV,125,135,6578,125,A11,10/06/2023,1110
P3B1078408,LOCAL,MV,125,130,6695,125,A11,12/06/2023,1088
P3B1078942,LOCAL,MV,110,200,7600,116.73,F11,21/06/2023,1672
P3B1078953,LOCAL,MV,110,200,7491,115.89,F11,21/06/2023,1648
P3B1089741,LOCAL,MV,110,160,7597,125,X30,10/07/2023,1337
P3B1089777,OLD,MV,110,160,3773,68.38,L13,18/11/2024,664
P3B1090002,LOCAL,MV,110,130,7503,125,F25,11/07/2023,1073
P3B1106195,LOCAL,MV,125,235,6427,125,A31,31/08/2023,1888
P3B1117450,LOCAL,MV,110,250,7575,125,F01,03/09/2023,2083
P3B1117459,LOCAL,MV,110,250,7600,125,F01,03/09/2023,2090
P3B1117471,LOCAL,MV,110,250,7538,125,O01,16/09/2023,2073
P3B1156794,LOCAL,MV,110,220,7599,110,F07,11/12/2023,1839
P3B1161376,LOCAL,MV,125,160,6665,125,C11,13/12/2023,1333
P3B1165368,LOCAL,MV,110,170,7503,125,F17,27/12/2023,1403
P3B1170664,LOCAL,MV,125,140,6486,124.89,A12,04/07/2024,1135
P3C1001250,LOCAL,MV,110,210,7450,138.41,F09,09/02/2024,1721
P3C1004599,OLD,MV,110,250,5033,102,I46,09/10/2025,1384.041
P3C1004970,OLD,MV,110,245,3339,83,R18,11/11/2025,899.871
P3C1018600,OLD,MV,110,250,3076,79.84,I46,05/09/2025,846
P3C1036264,OLD,MV,110,145,2502,59.99,L07,27/11/2025,399
P3C1036320,LOCAL,MV,110,145,7498,111.99,F22,05/04/2024,1196
P3C1045481,LOCAL,MV,110,145,7549,115.82,F22,05/04/2024,1204
P3C1048242,LOCAL,MV,110,245,7484,219.07,F30,18/04/2024,2017
P3C1048786,OLD,MV,110,145,6433,81.8,L07,31/10/2025,1026
P3C1050774,LOCAL,LT,125,240,6620,110.66,Z35,19/04/2024,1986
P3C1057374,LOCAL,MV,110,240,7379,125,F03,04/05/2024,1948
P3C1057745,LOCAL,MV,110,235,7350,117.03,F04,07/05/2024,1900
P3C1064074,OLD,MV,125,250,3066,87.64,C30,14/11/2024,958
P3C1077360,LOCAL,MV,110,230,7289,110,X30SB,08/06/2024,1844
P3C1083777,LOCAL,MV,110,245,7288,125,L15,20/06/2024,1964
P3C1087336,LOCAL,LT,150,210,5422,150,X23SB,18/07/2024,1708
P3C1090679,LOCAL,MV,125,130,6492,86.58,C21,08/01/2025,1055
P3C1091331,LOCAL,MV,110,235,7420,125,R01,06/07/2024,1918
P3C1091579,OLD,MV,110,210,3041,80,K07,31/10/2025,702.575
P3C1091673,LOCAL,MV,110,190,7397,125,L17,06/07/2024,1546
P3C1091676,LOCAL,MV,110,190,7455,125,L17,06/07/2024,1558
P3C1091680,LOCAL,MV,110,175,7392,125,O08,06/07/2024,1423
P3C1105173,LOCAL,MV,125,200,6536,125,K14,05/08/2024,1634
P3C1107202,LOCAL,MV,110,245,7265,125,F02,10/08/2024,1958
P3C1107597,LOCAL,MV,110,170,7246,125,F17,30/08/2024,1355
P3C1118915,LOCAL,MV,110,220,7293,125,F07,30/08/2024,1765
P3C1123510,LOCAL,MV,125,245,6439,125,A33,06/12/2024,1972
P3C1124122,LOCAL,MV,110,200,7005,125,O02,30/11/2024,1541
P3C1127865,LOCAL,LT,125,235,6509,125,K13,15/10/2024,1912
P3C1129624,LOCAL,LT,125,235,6550,125,L15,15/10/2024,1924
P3C1129648,LOCAL,LT,125,235,6618,125,L15,15/10/2024,1944
P3C1131831,OLD,MV,110,140,3526,72.62,L16,05/11/2025,543
P3C1132145,LOCAL,MV,110,225,7410,125,S14,26/09/2024,1834
P3C1141321,LOCAL,MV,110,200,7273,125,O02,30/11/2024,1600
P3C1142436,LOCAL,MV,110,245,7391,163.1,R18,11/08/2024,1992
P3C1143383,LOCAL,LT,150,210,5429,150,H16,18/10/2024,1710
P3C1145740,LOCAL,LT,150,205,5405,110,X23SB,05/11/2024,1662
P3C1147677,LOCAL,MV,110,200,7427,125,O02,30/11/2024,1634
P3C1148118,LOCAL,MV,110,250,7385,125,L08,28/11/2024,2031
P3C1154161,LOCAL,MV,110,140,7266,125,F23,08/11/2024,1119
P3C1154175,LOCAL,MV,110,140,7266,125,F23,08/11/2024,1119
P3C1154198,LOCAL,MV,110,250,7320,125,L08,28/11/2024,2013
P3C1160961,OLD,LT,150,250,2901,109,O11,27/12/2024,1087.795
P3C1162195,LOCAL,LT,125,235,6563,123.87,Q13,25/11/2024,1928
P3C1162201,LOCAL,LT,125,235,6489,123.03,Q13,25/11/2024,1906
P3C1162207,LOCAL,LT,125,235,6475,122.9,Q13,25/11/2024,1902
P3C1169793,LOCAL,MV,110,200,7482,125,F11,11/12/2024,1646
P3D1014034,LOCAL,MV,125,250,6461,125,O08,02/02/2025,2019
P3D1014091,LOCAL,MV,125,250,6525,125,A34,05/02/2025,2039
P3D1014893,LOCAL,MV,125,250,6589,125,A34,05/02/2025,2059
P3D1015096,LOCAL,MV,125,235,6468,125,O14,02/02/2025,1900
P3D1015494,LOCAL,MV,125,245,6553,125,X15,07/02/2025,2007
P3D1017550,LOCAL,MV,110,245,7332,125,F02,09/02/2025,1976
P3D1017721,LOCAL,MV,110,230,7423,125,F05,09/02/2025,1878
P3D1017789,LOCAL,MV,110,230,7431,125,F05,09/02/2025,1880
P3D1017825,LOCAL,MV,110,230,7257,125,F05,09/02/2025,1836
P3D1017852,LOCAL,MV,110,230,7407,110,X20,10/02/2025,1874
P3D1017858,LOCAL,MV,110,230,7320,110,X20,10/02/2025,1852
P3D1017861,LOCAL,MV,110,230,7364,110,X20,10/02/2025,1863
P3D1017864,LOCAL,MV,110,230,7273,110,X20,10/02/2025,1840
P3D1017870,LOCAL,MV,110,230,7304,110,X20,10/02/2025,1848
P3D1017876,LOCAL,MV,110,230,7273,110,X20,10/02/2025,1840
P3D1017882,LOCAL,MV,110,230,7233,110,X20,10/02/2025,1830
P3D1017885,LOCAL,MV,110,230,7328,110,X20,10/02/2025,1854
P3D1017894,LOCAL,MV,110,230,7229,110,X20,10/02/2025,1829
P3D1017897,LOCAL,MV,110,230,7289,110,X20,10/02/2025,1844
P3D1017903,LOCAL,MV,110,230,7336,125,F05,09/02/2025,1856
P3D1017957,LOCAL,MV,110,230,7320,110,X20,10/02/2025,1852
P3D1017960,LOCAL,MV,110,230,7245,110,X20,10/02/2025,1833
P3D1022124,LOCAL,LT,125,180,6520,105.24,L01,23/02/2025,1467
P3D1022225,LOCAL,LT,125,185,6486,143.53,P02,23/02/2025,1500
P3D1032134,LOCAL,MV,125,240,6360,125,A32,10/03/2025,1908
P3D1033130,LOCAL,MV,110,205,7326,103.91,F10,20/03/2025,1652
P3D1033333,LOCAL,MV,110,205,7273,116.83,F10,20/03/2025,1640
P3D1035531,LOCAL,MV,110,155,7425,91.01,F20,28/03/2025,1266
P3D1035532,LOCAL,MV,110,155,7449,91.15,F20,28/03/2025,1270
P3D1035536,OLD,MV,110,155,4434,77.18,L03,24/11/2025,756
P3D1041482,LOCAL,MV,150,180,5404,125,O08,07/05/2025,1459
P3D1043194,LOCAL,MV,110,230,7360,125,X11,16/04/2025,1862
P3D1043333,LOCAL,MV,110,175,7465,125,P07,24/04/2025,1437
P3D1043334,LOCAL,MV,110,175,7413,125,P07,24/04/2025,1427
P3D1043396,LOCAL,MV,110,215,7404,125,F08,16/04/2025,1751
P3D1043524,LOCAL,MV,110,175,7434,125,P07,24/04/2025,1431
P3D1043528,LOCAL,MV,110,175,7423,125,P07,24/04/2025,1429
P3D1043723,LOCAL,MV,110,130,7594,99.73,L02,18/04/2025,1086
P3D1048202,LOCAL,MV,110,230,7462,111.06,F05,14/04/2025,1888
P3D1048208,LOCAL,MV,110,230,7478,110,F05,14/04/2025,1892
P3D1048219,LOCAL,MV,110,230,7415,125,X11,16/04/2025,1876
P3D1048260,LOCAL,MV,110,230,7526,119.36,X04,11/04/2025,1904
P3D1048262,LOCAL,MV,110,230,7383,118.72,X04,11/04/2025,1868
P3D1048275,LOCAL,MV,110,230,7439,118.67,X04,11/04/2025,1882
P3D1048277,OLD,MV,110,230,4340,157.85,I36,02/12/2025,1098
P3D1048329,OLD,MV,110,230,3213,82.74,I36,04/12/2025,813
P3D1048355,LOCAL,MV,110,230,7439,125,X11,16/04/2025,1882
P3D1048361,LOCAL,MV,110,230,7399,125,X11,16/04/2025,1872
P3D1048369,LOCAL,MV,110,230,7470,125,X11,16/04/2025,1890
P3D1048375,LOCAL,MV,110,230,7470,125,X11,16/04/2025,1890
P3D1048381,LOCAL,MV,110,230,7470,125,X11,16/04/2025,1890
P3D1048648,OLD,MV,110,175,3257,73.36,X10,24/08/2025,626.921
P3D1048708,OLD,MV,110,220,6360,113.07,K15,05/11/2025,1539
P3D1048831,OLD,MV,110,165,7031,108,L07,11/09/2025,1276.15
P3D1048895,LOCAL,MV,110,165,7284,110,F18,14/04/2025,1322
P3D1049905,LOCAL,MV,125,235,6434,125.46,O12,21/04/2025,1890
P3D1050461,LOCAL,MV,110,230,7407,118.42,L02,18/04/2025,1874
